# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3155.41,0.666085,0.134486,5,31,0,3174.05,0.0646601,-3.32275,0.937374,-0.075115,-1.03382,-1.03639,0.639327,2.04521,-0.307484,0.279397,1.16076,-0.416774,-1.48586,-0.0837662,1.31754,-2.37967,0.231199,1.18632,0.479795,-1.14534,-1.62931,0.458505,1.34139,0.945003,1.25775,-0.135196,0.231065,1.54297,-2.24888,-0.23429,0.466587,-0.593601,-0.374691,0.392727,-0.895809,0.380084,0.259638,4.55764,0.27012,1.59896,3.51526,-1.07118,-0.349839,3.62234,-2.35022,0.811683,1.28332,0.0653615,0.701637,-2.57917,1.48084,-4.60953,-3.36016,2.51858,-1.93391,-1.10699,-0.729584,-3.07218,2.29484,-0.266711,1.33197,5.20163,-2.04049,-1.44845,0.155557,-3.29303,-3.09791,4.2613,3.04661,-0.998712,-0.33038,-2.20082,-2.40836,0.667299,-75.4363,-16.5035,-0.040364,-0.448465,-1.39732,-2.68001,-3.51511,-3.08516,-1.02178,3.72784,-0.273861,-0.885966,1.9907,-3.66027,-0.128432,-22.5729,1.68765,-4.59125,3.99752,-5.87133,0.307612,-1.62472,-13.5423,-2.36814,-1.73729,2.76509,-3.04521,3.10292,10.6043,-4.79603,0.563671,-6.92537,-4.74656,-4.34312,-14.2319,5.49954,-15.3873
-3147.41,0.877659,0.134449,5,31,0,3170.58,0.231005,-2.7152,0.175841,0.236214,0.225478,0.350993,1.00041,1.98708,-0.139614,-0.516911,0.776246,-0.115839,-1.59747,0.280543,0.630361,-2.07542,0.0694,0.902065,-0.240214,-0.412881,-1.0426,0.343673,1.29613,0.913277,0.902791,-0.343141,0.0787676,0.581095,-2.24055,-0.282199,0.269777,-0.884706,-0.438128,0.219828,-0.767422,-0.0221663,-0.130814,-5.98098,2.32852,-0.748416,-4.8199,6.48399,-3.33408,1.49512,2.78237,-5.55494,-3.66536,1.42103,0.109027,2.47146,4.89677,0.672125,0.912934,-0.705729,-1.94015,-0.701774,-3.07887,0.324127,-0.188307,0.735083,2.01633,-1.38443,0.792197,1.78028,-1.06073,-2.44634,-0.454481,-0.966706,1.70205,-5.813,0.282706,2.05281,-2.40923,-7.76061,-24.6566,-0.319914,-8.09117,2.49114,5.56444,4.09113,3.47049,2.08586,-0.930681,-4.95734,0.297103,-1.94796,-1.64244,0.641294,-4.48789,-9.89283,0.304568,-4.15669,-2.26861,0.852663,5.59144,-1.18505,1.39876,9.3309,-3.1044,-2.91957,-5.05647,-6.19296,1.34795,2.41823,0.863544,-11.1098,1.76752,-2.98855,1.41492,-3.5941,-16.1713
-3148.13,0.531222,0.123122,5,63,0,3162.63,-0.0353434,-2.22434,0.13085,-0.706775,-0.810669,-0.224449,0.411221,1.23884,0.245784,-0.55315,0.0609605,-0.19638,-1.13068,-0.0571081,0.528435,-1.44189,0.300771,0.750697,0.379405,-0.0657399,-0.945405,0.249969,1.00413,0.440036,0.740044,-0.00058088,0.463744,0.80866,-2.87125,-0.00610168,1.29337,-0.240514,-0.0837599,1.18462,-0.594452,1.00616,0.170217,2.29517,2.48485,-3.87265,2.69429,0.861513,-1.00512,-1.96041,0.278196,1.77999,0.758484,4.643,1.48337,-1.07937,-5.3149,-2.41327,1.29928,-3.43341,4.9394,1.13795,-0.296885,1.79856,0.655917,-0.670577,1.02339,-0.812482,3.34606,0.229024,0.0061113,1.0803,1.95222,-0.191239,3.13533,4.37525,1.70635,1.35774,2.48779,-3.12931,18.5311,9.4801,-1.78965,-13.9923,-2.78961,2.96231,4.67107,7.27255,7.96685,-4.47018,-8.04238,7.3185,3.41163,1.48321,1.96863,-0.475064,16.5596,-4.9196,7.84303,3.16339,-2.56412,-6.44624,3.57305,-24.6135,-5.01333,3.72998,24.0238,0.888268,3.46025,-3.52208,4.771,1.34679,-0.787526,1.64341,-1.33582,4.93568,10.7324
-3149.16,0.456647,0.105983,5,31,0,3170.6,0.250132,-2.89264,0.706694,-0.202367,-0.405332,-0.945051,1.0399,1.18385,-0.074299,-0.608514,0.339816,0.0359583,-1.96253,-0.207051,0.937731,-2.15137,0.0191236,0.884296,-0.216261,-0.716166,-1.83091,0.592078,1.12193,0.669837,1.5005,-0.492458,0.157546,1.03461,-2.17992,-0.289108,0.2935,-0.314399,-0.231419,0.296043,-0.584797,-0.0294241,0.153455,-9.66539,0.250723,-5.0367,2.22786,-2.57705,3.27615,-2.37454,3.07505,0.177637,-7.21331,-2.88812,-1.96597,0.197117,-0.642045,3.23984,-2.29627,0.409121,-2.35908,2.19741,-2.4444,-3.19121,-3.8754,2.57603,2.31728,-1.30918,1.97743,-0.674358,-3.00589,-0.792158,-1.49262,1.10257,3.94516,-3.24059,0.295841,-0.186689,-2.04249,-1.22969,100.427,-5.4473,5.30071,2.79855,3.79545,-1.50442,8.01522,-4.73375,2.78953,-0.134458,-2.10522,8.44855,0.609056,-1.0367,1.47708,8.96224,9.77735,2.63983,0.757483,-0.00796766,-0.800042,5.12093,0.10862,5.19161,7.56148,0.16039,9.01445,3.12035,-11.3087,1.69274,2.67032,15.8606,11.5718,1.13976,9.4125,-4.06921,33.7449
-3145.63,0.984623,0.111289,5,31,0,3167.79,0.311844,-2.44595,0.542966,-0.0839285,-0.651376,-0.728428,1.09364,1.27879,-0.136858,-0.110487,0.714152,-0.205802,-1.03007,0.108204,0.546879,-2.24004,0.210669,1.12413,0.295433,-0.891388,-1.32404,0.786867,1.61679,0.748178,1.5456,-0.37608,0.326721,1.23158,-1.2122,-0.527243,-0.110108,-0.410878,-0.453487,-0.147187,-0.637817,-0.293797,0.277705,-5.67322,1.13747,-2.69809,2.56946,-0.659086,3.26808,1.74395,-0.583279,-6.31816,-2.50273,-3.77802,0.995494,-1.63984,-2.03306,0.818615,8.35041,-0.422323,1.96357,-0.25211,0.387564,2.06504,-2.71849,-3.26121,-3.12913,1.58378,-1.86468,-2.45292,-1.93401,-0.200369,-2.20529,1.9864,1.06099,2.06542,0.072352,1.29245,-6.75189,-3.22601,62.8377,2.46632,2.50189,1.4054,-0.979514,-4.13747,13.6159,-1.48714,0.166974,3.05929,2.84473,2.65346,4.38663,0.130111,-2.50793,9.59556,6.58415,0.619752,3.91323,-3.66307,3.26867,3.9665,9.4453,-3.66862,3.85325,-2.94499,5.50012,1.85145,-14.3613,-14.736,8.93885,37.6615,13.0335,-1.12712,8.54176,-7.11756,23.289
-3150.34,0.969353,0.102927,5,31,0,3163.84,0.30337,-2.24277,0.376549,-0.351255,-0.319653,-0.406995,0.572358,0.663717,-0.0307134,-0.206542,0.428195,-0.747368,-1.16327,-0.116741,0.523043,-2.29792,-0.53096,0.606676,-0.604527,-0.848669,-2.3633,-0.0487762,0.791681,0.145249,0.445231,-0.872422,0.01151,0.953891,-2.71732,-0.199872,0.638375,-0.051638,-0.0327893,1.17514,-0.756023,0.406771,0.112217,2.981,1.13038,3.22046,-1.49401,1.74281,1.63122,-1.79304,1.86279,0.830778,-2.85229,2.05536,-1.29008,0.812401,1.17106,2.75147,-1.83978,3.43737,0.0920281,-3.85066,1.22525,0.0418219,-0.282321,-3.96367,4.58969,-2.77889,2.08971,3.31033,1.39885,1.0726,1.32716,0.561974,-3.93049,-0.844383,-1.83735,-0.935909,0.653819,9.55269,-16.2948,-1.79245,3.82498,-4.58877,3.91853,-0.301576,7.18243,-13.14,3.21488,4.68327,1.74665,-13.3845,2.39828,-2.34245,-0.198707,-7.81411,-4.16478,-0.32818,-0.526089,1.6895,-1.92661,-0.312812,-7.33252,-7.43329,-3.72124,-0.942408,12.5229,4.18563,0.240354,-6.3468,-5.13252,7.96751,2.59467,6.54345,-4.53848,-4.37595,-14.0516
-3156.49,0.831318,0.130167,5,31,0,3172.74,0.221509,-2.95716,0.321519,-0.677615,-0.713521,-0.707394,0.33155,1.1734,-1.01194,-0.818697,0.884943,-0.673336,-1.46831,-0.245314,0.732583,-2.08508,0.152178,0.739329,0.108417,-0.500769,-1.39046,0.699076,1.20526,0.695645,1.29416,-0.219783,-0.0200798,0.772667,-2.88657,-0.285684,0.212764,-1.4141,-0.636092,0.742225,-0.374177,0.460194,0.113088,3.06637,-3.67334,-2.55903,-1.5538,1.35567,-5.05819,-4.06002,-2.0524,-1.50921,-2.21314,3.30983,-5.36064,-1.01206,3.9255,1.62221,1.16418,-1.26445,-5.78676,-1.14582,1.36154,-0.736798,1.57226,2.87546,3.39524,0.458647,-1.50919,-0.81213,-1.18871,0.3795,-0.765745,2.07558,1.26392,-1.42739,0.782434,-1.92105,-0.234214,-5.42213,-47.1731,-9.54251,-0.54168,-3.99392,1.57525,-0.189318,-2.12177,-5.86387,-3.64697,-2.68307,4.22674,-1.41139,3.57146,-1.89488,-0.702901,-16.9793,5.16251,-12.8116,2.14873,-0.251766,1.24144,4.40794,-4.90435,-2.81057,2.82042,2.25852,-10.2675,-3.23291,7.17939,-0.927058,-8.36367,-13.9899,-3.64107,0.846676,11.3131,2.12109,-14.0778
-3152.46,0.978488,0.107459,5,63,0,3170.58,0.225697,-3.11172,0.770126,-0.0290841,-1.91117,-0.500628,0.298033,1.88393,0.243016,-0.625617,0.911783,-0.447783,-1.95001,-0.272352,1.15453,-1.85174,-0.623541,0.182195,-0.705862,-0.681846,-1.71099,0.0642026,0.274676,-0.147979,0.251204,-0.877452,-0.434833,-0.0322762,-2.57268,0.429,1.26498,-0.0796193,0.309449,1.31494,-0.29447,1.28344,0.331172,-11.6786,1.86889,2.77155,-1.26158,-2.50899,0.0142623,-0.461798,1.79813,-0.481737,-0.520738,0.337035,2.79016,3.21269,-0.231199,-0.73456,-3.08049,1.36664,-1.50593,-3.17692,-0.739363,-0.648826,-3.63254,2.61693,-4.39711,3.20319,-1.02613,-1.11732,-0.48053,-0.967131,-0.515204,0.535691,-2.24152,1.23275,2.29301,-0.78867,5.73517,-12.8177,4.75128,-2.80603,2.33866,3.31861,-5.38926,0.317201,-3.66745,0.238059,2.72688,-1.72561,1.33038,1.77343,0.527482,-3.1382,1.80146,-17.2213,-0.798274,0.137598,-0.101929,6.54747,3.9279,7.52457,-12.6863,-8.35906,-1.37223,1.78369,6.04593,-4.8721,8.54717,-0.803456,2.47116,-4.33846,0.890197,2.65507,-5.36552,10.0654,13.0383
-3147.66,0.88275,0.122458,5,63,0,3163.7,0.543287,-2.66832,-0.209907,-0.27862,-1.21442,-0.904918,0.545887,1.61608,-1.22072,-0.560684,0.401792,-0.790735,-2.41111,-0.224221,0.223379,-1.39945,-0.474389,0.306721,-0.388175,-0.568982,-1.43061,-0.22323,0.483893,0.088629,0.429169,-0.700842,-0.330701,0.162785,-3.06603,-0.327284,0.764586,-0.643924,-0.255984,0.50913,-0.577519,0.3836,-0.0721694,2.04048,-2.43916,4.88705,2.00741,-1.59414,-3.99908,1.65399,4.46964,1.0905,0.0588639,-0.253071,-0.510296,0.490878,-4.09245,2.49224,-0.184987,-1.77267,4.0746,-0.202025,0.152817,1.0168,-2.71655,0.672081,-1.19364,0.191561,5.649,-0.755472,4.19322,0.645833,1.1457,0.745905,1.40142,0.555478,-1.99483,2.54982,2.48453,-5.20321,3.67155,13.2179,-5.54383,3.39089,-1.96696,-1.81721,5.58099,6.02751,-5.89164,3.09058,3.32906,-4.17355,-4.42092,1.45975,-3.22168,14.7556,-16.8029,12.1494,3.2356,6.15103,-0.139696,-5.54292,14.773,3.57758,2.66897,-15.0027,-1.33605,-4.27774,-10.116,-2.17996,-0.676552,1.27565,2.6887,-5.43655,6.27952,-1.43693,-7.93474
-3140.58,0.980158,0.152491,5,31,0,3156.49,0.385695,-2.1938,0.136503,-0.381128,-0.979696,-0.0986029,0.229685,1.00003,-0.581348,-0.472431,0.372066,-0.465274,-1.57139,-0.206091,0.184953,-2.17757,-0.618102,0.25994,-0.697709,-1.34773,-2.02265,-0.0796672,0.599118,0.340075,0.36371,-0.904779,-0.556107,0.338574,-2.75253,0.0975563,0.969754,-0.0686658,0.315384,1.0317,-0.331735,1.032,-0.0262582,1.712,-2.52581,2.11473,6.06258,0.0699995,0.335929,-7.53788,-1.10599,0.856467,5.63609,-0.353673,0.430209,-0.489184,-1.49763,2.17916,-2.32248,-0.388672,2.41896,1.45263,-0.175284,-1.33116,-0.836211,3.20515,-0.0534509,1.92205,4.40893,-1.68538,0.283188,1.84305,2.08825,-1.61273,-1.24192,0.156887,2.64021,1.64895,1.72182,-1.04361,-11.1405,2.86887,0.538412,-2.85462,-3.85516,6.30617,0.348391,1.04464,-3.17646,0.641673,5.24289,-2.58341,-2.25868,-1.28421,-5.40246,-10.5145,-1.5666,-5.62614,0.229643,-2.12008,2.22625,0.908677,-5.56951,9.34104,-3.07885,1.0695,-3.20372,-1.44605,-5.77279,-4.82494,-3.3558,1.63154,4.99681,-3.04632,0.311038,4.30571,-9.9455
-3165.77,0.74868,0.150367,5,31,0,3193.7,0.250053,-3.12559,-0.458625,-0.742167,-1.42027,-1.22535,0.242593,1.16183,-0.61071,-0.513725,0.034855,-1.88456,-3.18056,-0.303341,0.675198,-2.3363,-0.385379,0.542415,-0.62814,-0.340909,-2.24401,-0.272384,1.09706,0.667733,0.464082,-0.753622,0.311174,0.604635,-2.70935,0.368967,0.541842,-0.739227,-0.00517707,0.711841,-0.734213,0.682372,0.493929,-5.59658,0.785516,-4.02307,-1.38041,-1.63011,-3.92608,-6.31252,-2.71387,-0.279706,4.24707,-0.904038,-0.95935,2.04155,1.82441,-1.44081,-1.13229,-4.06556,-2.62058,-2.67827,0.730416,1.70144,-1.20876,-2.86431,-4.25653,2.06646,9.5596,3.63441,3.18602,0.886209,-5.0496,1.1691,5.81666,0.473621,4.17659,-1.06767,-2.61304,-1.14362,-13.6894,-0.494071,-5.2536,1.66937,-0.954607,-1.22098,0.977062,-1.45755,0.0783122,4.16148,-2.98104,-6.35085,-3.46332,1.48108,2.2623,-4.12722,-4.87305,-9.18072,-2.09878,5.00671,-1.79886,-4.74863,-2.14685,6.01128,-5.31052,-1.63057,16.7828,-1.83672,1.12404,9.02856,-6.2229,-7.92556,4.56561,-3.22806,-2.78921,3.62481,7.78105
-3145.04,0.317896,0.131438,5,63,0,3160.71,0.118808,-2.40468,0.344611,-0.31391,-0.475566,-0.434163,0.582355,1.41705,-0.360605,-0.64875,0.348394,-0.344266,-1.11648,-0.279887,0.882349,-2.26466,-0.507703,0.837224,-0.0190133,-1.07854,-2.45599,-0.556064,1.21227,0.545876,1.13994,-0.804911,-0.313076,0.908474,-2.25259,0.385036,0.892667,0.0798619,0.465038,1.03864,0.0552004,0.900137,0.025137,-5.69683,0.840777,1.96889,-0.924173,5.36623,1.35084,6.60934,1.1057,-1.20891,1.67764,-0.040794,-0.603841,-2.45771,2.44006,2.532,-2.82417,-1.8248,-2.99668,1.96692,0.440426,2.30113,-3.72571,1.72481,-0.0928917,-2.47915,-0.856302,2.3843,0.560711,-0.865179,-0.755547,-2.0293,-2.81056,-0.674804,-0.910075,-1.60095,-0.82713,-5.87425,6.60041,2.70431,1.3758,-2.78232,2.18449,-0.124971,4.6508,3.97081,-0.888931,-6.30959,-1.47699,-0.760447,4.07346,-5.87185,3.72786,21.2613,-8.07802,5.26026,4.63514,-1.30037,-3.79934,-8.58025,8.91755,4.98449,3.35629,-3.14172,-3.35995,2.40226,-4.199,-2.0286,-5.7562,-1.25632,8.24892,-0.831194,4.45643,3.39147,2.00583
-3148.63,0.960083,0.138561,5,31,0,3171.74,0.0267976,-2.95208,0.634205,-0.131835,-1.21015,-0.531897,0.834397,1.49751,-0.610468,-0.971354,0.899461,-0.446594,-1.47644,-0.361408,0.843865,-2.22402,-0.0256186,0.943958,-0.0952235,-0.515017,-1.93213,0.516939,1.36382,0.367459,0.706637,-0.244336,0.223634,1.18994,-1.99272,0.530811,0.652293,0.037544,0.0957979,0.980156,-0.0510478,0.717039,0.0398153,2.9395,-1.68464,0.346557,5.81006,-1.00521,-4.03057,0.624927,-3.38971,-5.51477,-0.0681353,-4.72152,5.32009,-0.555145,2.96087,-1.98759,-2.1226,-2.60853,0.89383,0.778092,-4.3586,0.64115,0.893778,-1.75048,-0.890036,-2.61157,-0.069145,2.46866,5.89822,0.216171,0.972365,0.107681,-3.95191,1.62843,2.96526,1.45858,-1.96764,-8.05981,18.6903,-3.73331,3.14206,2.36918,-1.85934,0.332257,3.76925,-2.54453,-1.39071,-4.84942,4.34545,0.386288,2.97644,-3.51608,0.0780079,-4.949,2.41639,-0.00629585,1.34972,1.72263,-1.67915,2.28371,5.01009,-13.9058,-5.1195,6.79435,7.52466,3.1814,4.7144,13.9973,-10.1835,-0.787483,-6.68417,8.76454,1.62973,4.52805,3.57284
-3149.85,1,0.135722,4,15,0,3173.35,0.526228,-2.75782,0.249042,-0.640589,-0.711488,-0.693895,0.254231,0.848197,-0.376854,-0.243703,0.635071,-0.312746,-1.6116,0.0410838,0.924301,-1.72619,-0.76947,-0.169243,-0.470784,-0.94943,-1.76691,-0.62112,-0.0123464,-0.359031,0.254282,-1.02842,-0.867008,0.218687,-2.62424,0.203733,0.528071,-0.478554,-0.192475,0.695973,-0.595979,0.70934,0.323942,10.3851,1.56067,3.6192,5.11334,-1.2408,0.176811,-0.227118,-0.0642798,1.60423,-0.0632413,-0.547113,1.28771,1.15495,-1.15086,1.38091,3.6375,9.15355,4.98517,-5.0314,-0.112465,0.35747,2.5958,1.92735,1.38278,2.78322,-1.24991,-9.02591,1.28336,2.31177,0.383439,-0.49012,0.83402,2.41249,3.70227,-0.0567654,-2.75497,-4.68788,-16.2451,-12.6136,-1.9614,-4.82405,0.772427,-0.892943,-3.35234,-9.26304,-0.446366,3.25898,1.14224,4.22288,1.72564,1.24175,2.34755,-7.60337,2.44473,-8.77255,7.90097,5.15972,4.94306,-3.40804,-16.7361,-8.10019,4.79072,2.6401,-13.1088,6.73157,-3.34174,5.09065,-6.60361,-2.7571,-0.925373,-3.22031,-0.702394,5.17266,3.24299
-3146.74,0.656579,0.136609,4,15,0,3160.23,0.308962,-2.4546,0.677531,-0.189219,-0.0672952,-0.791406,0.816087,2.01713,-0.011986,-0.459188,0.52116,-0.00140283,-0.952267,0.203038,1.13817,-1.58052,-0.195666,0.821841,-0.251614,-0.340391,-1.12997,-0.213924,0.751902,0.46014,0.701646,-0.284213,0.168437,0.796806,-2.07966,-0.702878,-0.168058,-0.897861,-0.709088,0.0728596,-1.00948,-0.248377,0.122244,3.35473,0.948199,0.959262,1.041,2.49418,2.47355,-1.99671,2.30305,1.1004,-2.85991,-0.563955,-1.14322,-1.48234,2.39632,2.48619,0.993093,-2.47801,-1.45153,-1.54808,1.05979,1.13297,-3.89437,0.989953,5.6941,0.735611,-2.00053,0.72148,1.97825,-0.0489144,-0.515699,0.395119,2.05928,3.44026,-3.68173,0.450669,2.42683,11.2101,-34.4148,13.3682,1.30961,-6.69814,3.03202,-7.47778,2.21123,9.66491,-0.496357,-9.33023,-5.61214,0.989681,2.53745,-1.63295,3.1887,6.52996,-22.5357,17.4022,-2.77898,2.58309,1.46352,-15.2532,-11.2904,-0.62849,-1.93245,-2.42174,12.1133,4.00973,4.38503,-8.02058,-7.41231,-2.61726,-0.930856,4.32622,-1.51564,-2.03511,-4.14985
-3149.25,0.980747,0.159975,4,31,0,3166.02,0.295977,-2.93482,0.926552,0.0809914,-0.932373,0.258327,1.05779,2.07019,-0.405823,-0.734327,0.600784,-0.148515,-1.18004,0.272979,0.798106,-2.02602,-0.0905026,0.947457,0.000193743,-0.172467,-1.64788,0.099112,1.31068,0.742657,1.42247,-0.578867,0.246016,1.09919,-1.93164,-0.728283,0.0217216,-0.861096,-0.543901,0.0459362,-0.745399,-0.318074,0.0757692,-2.67793,-2.8741,-0.687619,2.28955,-0.947536,-2.46454,0.910684,-1.39827,-0.935345,1.1532,5.483,-0.967536,1.13964,-0.885856,0.78575,4.24422,-0.519991,1.30456,-1.33825,1.49506,4.68542,-1.98262,3.79589,-4.26196,-0.118416,-6.44366,-1.20558,-1.45463,1.11419,0.427333,2.70896,0.251147,2.86932,-1.18065,1.80827,2.93281,1.05908,-28.1893,-5.13797,2.63603,0.915194,-2.19021,3.18434,2.48838,0.570279,-2.1983,-6.37501,-3.68514,0.121746,2.86154,0.261986,-2.52103,14.2614,-10.8282,-0.488979,0.894537,4.07152,-2.67528,-5.39592,5.40168,1.70498,5.89899,-14.7046,4.34337,2.77412,5.5867,-16.8451,2.50219,-7.78135,4.6055,2.19195,9.05547,-10.0766,-5.26083
-3154.38,0.83371,0.130256,4,31,0,3167.31,0.301426,-2.89397,0.577418,-0.609807,-0.85333,-0.90205,0.110467,1.07546,-0.725487,-0.326377,0.189019,-0.243844,-2.37181,0.0360269,0.852416,-2.18732,-0.260456,0.562665,-0.101057,-0.659918,-2.53054,-0.0951518,0.718436,0.268964,0.458794,-1.00545,-0.118088,0.891536,-2.88074,0.0949145,0.680383,-0.183134,-0.359091,0.779426,-0.77731,0.988109,0.26641,-2.51974,-2.76828,1.9969,-3.16709,-3.18985,1.25437,0.64512,-0.170579,-1.79395,4.63509,-2.712,-1.21121,-0.558124,1.84136,0.123635,1.05935,0.411586,-1.13994,0.579728,-0.247087,-0.0529076,-3.65412,1.18971,-1.74016,-5.52465,0.531521,0.734718,-0.835762,0.827795,-1.29392,1.72259,1.32714,-1.04641,-2.1796,1.64034,-3.19946,-8.50178,37.1457,-7.98875,4.70447,-1.08005,0.789849,-1.23269,-3.07072,-4.46079,-1.76185,4.50454,-3.27495,6.84806,-2.02248,3.24942,2.39041,-1.73621,10.7361,0.611865,5.3055,4.09587,-4.72543,-0.94528,-6.4925,-0.115816,-3.35439,-7.46439,10.2107,4.58857,-1.39322,2.75099,-3.07027,6.69866,-2.02607,-2.16985,-0.671178,8.56699,17.0145
-3143.25,0.96668,0.146361,4,31,0,3157.51,0.474995,-2.76802,0.275608,-0.364584,-0.616215,-0.814133,0.0466954,1.44563,0.267212,-0.693494,0.214844,-0.333881,-2.16715,-0.101873,0.352258,-2.56263,-0.521565,0.866748,-0.699065,-1.2189,-2.24273,0.342242,1.26343,0.757792,0.92969,-0.999213,-0.204153,0.643894,-1.89226,-0.301302,0.190029,-0.545375,-0.412369,0.194098,-0.796882,-0.029652,0.00727376,-1.07119,-5.04372,3.033,1.54619,0.0394138,-0.336638,1.43585,0.380609,1.57477,-1.77192,-0.347928,-1.49745,-0.639091,-4.94638,-0.575174,1.34964,-1.91558,2.05057,-1.24803,2.96411,-1.25502,0.0560974,2.39441,-0.750686,-0.669419,2.25328,3.39094,-3.61625,4.20976,2.53113,0.229991,-0.820944,1.63706,1.80133,2.19536,-0.0312105,-3.14539,1.60395,-6.42952,0.615653,0.257963,2.28155,-1.38508,-5.23072,0.0683224,5.66813,-0.91853,-2.60702,2.8479,-2.07172,1.26305,-2.98516,-4.85204,-4.09105,0.169239,-1.23273,-1.07641,0.886092,2.12826,0.0471907,6.4528,-0.637718,-3.05326,1.24429,-1.58022,1.37963,1.21936,3.23961,1.7201,1.31676,1.51428,-8.63572,-1.53744,-3.57363
