# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3139.82,0.920376,0.111415,4,15,0,3153.52,0.220966,-1.74188,-0.0281293,-0.254142,-0.800433,-0.382132,0.0838151,0.789338,0.083255,-0.291233,0.125315,-0.195036,-0.943166,-0.131342,0.552051,-1.85934,-0.19199,0.608081,-0.458124,-0.95682,-1.59034,0.321441,0.852575,0.503283,0.739426,-0.482479,-0.265161,0.339017,-2.18152,0.0464358,0.57604,0.084513,-0.192776,0.888553,-0.171013,0.513937,-0.0594038,-4.98927,0.484078,-3.11758,1.44605,3.27325,-0.300248,-5.37068,-0.849378,1.73675,0.438312,1.02734,-1.11635,0.890581,1.94232,-1.66594,-0.497168,-0.352986,-1.31244,1.88059,0.600259,-3.32987,-1.44682,-0.423062,-1.14556,-3.01027,1.24022,1.63593,0.429287,-0.527812,1.65339,0.109747,4.15151,1.36118,-3.84526,0.349426,2.92897,-1.42732,-102.722,3.51185,-14.1803,-9.20712,-9.46946,-2.39575,-11.8091,-2.51486,8.6558,-2.05152,-8.70324,-1.58565,1.14468,-6.99384,3.23156,-1.0723,-6.05955,-3.18492,-3.19395,-5.45955,-1.18898,1.8829,-5.63648,2.57826,-1.96625,-5.06684,-15.4314,-8.08091,-7.50774,-11.1511,-12.4935,6.24478,-16.4788,1.27317,0.512932,-6.33624,-31.4879
-3141.59,0.92482,0.0939237,5,31,0,3150.18,0.450982,-2.56785,0.239894,-0.263428,-0.277665,-0.549238,0.567232,0.964556,-0.176397,-0.355042,0.426843,-0.685459,-1.66315,-0.250801,1.1865,-2.05386,-0.501838,0.379095,-0.446213,-0.961703,-2.22649,0.0962639,0.791367,0.263573,0.463897,-0.941341,-0.30179,0.500757,-2.07614,-0.304364,0.318825,-0.349163,-0.299014,0.546755,-0.403595,0.306112,-0.0858718,0.062525,-1.64148,-1.62879,2.71908,0.959781,-2.45392,-2.35187,1.72544,0.781418,-0.00789753,-0.575614,-0.471715,1.48442,0.0480284,-2.41526,1.21697,-0.825578,-2.5941,1.24516,2.20881,-0.394166,2.07154,1.51481,4.61045,1.1949,3.7681,-0.358173,1.98437,-0.456859,-3.25062,0.438082,1.03968,0.0627514,0.172909,-0.926767,-0.194948,-1.87157,11.4537,-3.83571,-0.458786,-0.150453,4.89317,-0.334434,3.5297,-7.78054,2.00717,3.493,1.06821,-6.84067,-0.140852,-2.91118,6.07463,1.96332,-1.83387,-2.2072,2.03108,0.679466,-2.8515,2.72953,4.78991,3.57477,-2.35763,-7.03477,3.89113,0.395823,-0.620464,-10.5994,-4.64885,3.39427,-2.81366,6.43478,8.08054,4.58715,-9.40393
-3139.03,0.988156,0.107896,5,47,0,3166.9,-0.0439819,-2.24265,0.338648,-0.222964,-0.573173,-0.119207,0.418484,1.08724,-0.166434,-0.104576,0.424951,0.0387251,-1.54254,-0.0625023,0.853655,-1.66458,0.483126,0.975931,0.344631,0.0969755,-1.11262,0.640211,1.23121,0.866607,0.826092,0.204506,0.57646,0.943638,-2.42318,-0.247118,0.540956,-0.669472,-0.352071,0.623892,-0.715787,0.520128,0.10475,12.7643,5.00669,-1.61711,-4.17255,3.79577,5.72054,-0.635554,2.40994,-2.133,1.02186,0.49833,-2.5502,-4.33148,-1.16813,0.84042,2.99457,-7.55201,2.18907,0.395528,-3.91,-2.31501,3.17601,2.0387,0.725611,0.998743,-1.52561,4.68888,3.07883,-2.18234,0.12173,-2.42036,2.55954,0.297226,2.17609,-1.18374,2.8783,2.70312,21.0132,-0.401153,0.222006,-2.88425,-0.730866,2.83159,-0.0693967,-2.54915,-0.0448819,5.74981,-0.673761,9.28452,-4.13362,-3.20491,4.45003,-5.23472,15.5297,-6.0461,3.0188,4.72379,-4.44213,-0.229044,-3.54942,0.0906021,-9.66928,7.81049,14.1357,-3.53744,5.0151,-2.48446,2.17911,-5.01552,-0.474034,3.70127,-0.5294,9.27389,7.63343
-3151.91,0.725959,0.119752,5,63,0,3172.52,0.509668,-2.70782,0.248385,-0.339814,-0.917299,-0.266617,0.0417508,1.31569,-0.634221,-0.691212,0.546561,-0.436109,-1.83325,-0.124813,0.36532,-2.23995,-0.471014,0.578242,-0.443042,-1.20686,-2.5774,-0.66798,0.864879,0.0989036,-0.256031,-0.819354,-0.24458,0.519264,-2.25756,-0.148765,0.330519,-0.406533,-0.55086,0.0248082,-0.554868,0.169537,-0.0837596,-7.95241,-2.80565,-5.57138,-2.55351,-1.51248,5.52689,-2.85053,-1.6359,2.08141,1.3369,1.10151,-4.34773,-1.73553,0.227737,-1.58991,-2.96675,3.35139,1.68328,2.21949,2.2087,0.584489,6.76088,-1.72674,-3.22829,-2.46774,2.43775,1.23297,0.802021,-0.168542,-0.488967,1.79383,-0.114481,-3.43541,-1.25341,-1.05183,1.74259,-6.92959,-45.2082,-6.11369,-0.287844,-0.703459,-1.08712,1.73712,-6.36319,-2.3044,-2.39167,-1.84907,2.68381,-0.632824,-1.06548,0.135636,-2.98531,2.52173,1.1155,1.6797,1.79506,-1.39899,-4.1151,-8.3125,0.745405,-7.07328,-12.5908,1.33692,5.50681,-0.447327,-4.08341,2.42555,-2.61287,5.20652,-9.50874,-17.9083,5.36244,-1.0265,-23.2281
-3148.99,0.999945,0.110555,5,47,0,3164.63,0.226844,-2.60671,0.357646,-0.130629,-0.641905,-0.683939,0.116673,1.23334,-0.23351,-0.699105,0.336742,-0.663917,-1.67621,-0.344449,0.442425,-2.22175,-0.188126,1.01769,0.0688399,-1.15965,-1.82788,0.715632,1.17471,0.941173,0.96236,-0.643919,0.0623417,1.31011,-2.59346,0.0368121,0.613983,-0.697156,-0.129988,0.666261,-0.564699,-0.104994,0.276382,-1.93384,4.87166,1.03981,-2.70479,1.75342,0.265791,0.753156,3.10326,-2.31294,-0.679811,1.00378,0.600184,-2.48915,1.60387,-1.69026,-2.24545,-5.65027,0.954249,-1.2523,-3.92686,-0.556333,1.05572,4.6082,-2.4001,-1.72086,1.25271,-1.37064,-2.14831,-0.00415685,0.335151,3.71634,1.14923,-2.13778,2.53287,-2.37624,-1.95815,-0.96483,56.0303,-8.92947,3.98302,7.14875,2.8587,0.40685,-2.50776,1.39981,2.71423,-2.02193,0.265274,0.2539,2.01488,-2.28838,-0.595373,17.506,-3.13441,5.14691,3.34685,-4.89713,-0.381143,6.27041,-1.17489,14.6199,-0.435649,-4.75275,2.94635,6.05777,-2.72394,7.61462,2.86191,-2.03395,8.02285,3.07813,7.28475,-10.6397,24.8357
-3149.44,0.543436,0.152169,5,47,0,3163.55,0.426106,-3.06598,0.620325,-0.695126,-0.68268,-0.992586,0.545207,2.09374,-0.528469,-0.261185,0.962395,-0.180928,-2.4951,0.458129,1.10722,-2.13407,-0.604935,0.707555,-0.345597,-1.26601,-2.11651,0.120427,0.765782,0.0916683,0.709014,-0.915212,-0.510222,0.489506,-2.97207,-0.793152,0.502278,-1.23236,-0.741803,0.623483,-1.42405,0.0349986,0.270512,5.67441,3.19617,-1.44184,2.20227,-1.15805,-3.16334,1.08669,2.32568,-4.04205,-1.30623,2.36769,2.80681,-0.11766,3.23662,2.49626,1.46058,-0.60325,-0.431077,1.75236,1.3199,3.41764,-2.71406,-1.86468,0.0898926,0.513629,2.76532,4.37845,-1.20718,-0.585791,-1.07575,-0.831109,-0.781196,-0.931352,-0.880999,1.03568,-3.28904,-4.13861,47.7072,0.444964,1.21344,-3.99258,1.08873,-2.05231,-0.905237,2.72909,-0.926705,2.21285,2.48941,4.17372,-2.27623,4.77093,1.42099,3.89682,-3.25299,12.9484,3.93071,-1.83669,0.391794,3.7922,3.90106,-2.87573,1.8537,-0.788831,-2.65067,0.781355,-1.6559,-2.48291,3.65912,-1.28456,2.43612,4.74295,-0.484536,1.05063,19.5142
-3156,0.449563,0.15981,4,15,0,3177.76,0.162021,-2.71931,0.357732,0.0394706,-1.04916,-0.539895,0.170579,1.65462,-0.68952,-0.709806,-0.0436199,-0.634315,-2.12248,-0.125195,1.12832,-2.22469,0.0805329,1.43347,-0.503374,-0.966378,-1.88857,0.476442,1.8185,1.02231,0.910107,-0.00432019,0.206398,1.3134,-2.68044,-0.0537849,0.576255,-1.08393,-0.519399,0.661273,-1.27808,0.177245,0.190774,-2.21019,-1.3054,0.20362,1.27582,0.0298707,3.3469,-4.40677,-0.640997,3.06108,3.08915,-2.61456,1.34676,3.29179,-1.81172,0.773547,-4.17319,5.94707,1.31449,4.8816,-3.39656,-1.10633,1.6382,2.11719,1.48496,-1.2997,0.838004,-2.17764,-5.2736,1.45583,1.00286,3.1816,-4.69371,-0.758241,-3.16324,-2.03243,-0.35025,-1.82827,-12.923,3.9756,0.981298,6.89897,-1.19037,0.800107,-4.02658,3.82014,-2.0144,-3.23958,-8.6093,-1.63652,-1.91587,-0.247781,4.29912,21.7859,-6.5007,8.57226,-5.34483,-5.43027,-3.4645,-2.07119,13.969,2.90519,-6.16611,5.43408,-4.08522,1.12481,11.5516,6.81672,2.77649,-8.74806,-0.235534,3.70855,-8.79481,-0.657364,7.6213
-3141.26,0.986417,0.119479,5,31,0,3155.03,0.569823,-2.51728,0.364042,-0.220187,-1.25149,-1.10912,0.299034,1.14584,-0.455558,-0.177989,0.434693,-0.290331,-1.80424,-0.172535,0.313874,-1.94029,-0.548796,0.248968,-0.700146,-1.10147,-2.11405,-0.0680831,0.488688,0.0445434,0.237308,-0.753429,-0.658584,0.437473,-2.31293,-0.308349,0.0985769,-0.858708,-0.678096,-0.0330179,-1.09192,0.0825773,0.297512,0.204653,2.61698,0.814449,-1.29405,0.106825,2.16816,-0.890839,1.63656,0.177423,3.39767,-0.627369,0.724756,0.633407,0.407086,-0.473778,-3.43668,3.78658,0.940944,-0.233251,1.4998,-1.28981,2.24683,3.27606,0.694336,2.62754,-2.50032,-2.47657,-2.71436,-1.39767,2.80825,1.35298,2.1172,0.0585593,4.90358,-3.95393,1.18407,3.69485,16.6082,-2.40816,2.67593,3.39012,-4.29599,-5.001,-0.590691,-0.772549,-0.542867,6.22689,0.611175,5.8159,-0.792751,-1.37641,-3.3122,-7.01312,3.69876,0.0214369,0.293179,0.0342885,-1.28487,2.73209,-1.0774,1.2615,-3.52023,7.23633,-9.16337,2.67899,-1.29511,8.50968,-0.228994,-0.793689,-0.831767,-7.16567,-4.13048,7.56619,14.2404
-3146.21,0.98654,0.124069,5,31,0,3163.49,0.151339,-2.78309,0.359429,-0.337531,-0.518206,-1.27791,0.965682,1.68847,0.298993,-0.487925,0.63608,-0.230164,-2.03665,0.293005,0.891571,-1.79233,0.0333867,0.880391,0.140843,-0.387022,-1.45469,0.57216,1.11725,0.755186,1.00756,-0.0759987,-0.0734389,0.796532,-2.53285,0.0704954,0.615403,-0.258282,-0.386336,0.681152,-0.918224,0.117467,0.00540511,6.24319,4.17006,0.109947,2.43885,-1.61022,2.5196,1.44161,1.45731,-3.94817,-1.57291,0.133098,5.09609,-0.362403,-3.79794,-0.445504,4.83518,-2.03926,0.766774,-1.78507,1.46831,-1.0765,-6.84173,-0.223065,-0.59059,1.58519,-1.20757,0.640551,1.6979,1.83543,-0.93221,-0.978565,0.718457,-0.987379,-2.69488,-1.16254,-0.990622,-9.90024,48.1956,3.21319,-0.791435,-1.97318,2.39242,-5.36114,6.40427,0.883563,5.20206,-0.300917,1.24767,1.7873,-1.59308,4.67691,0.0270913,14.6691,-0.973108,6.46652,4.44289,1.21715,-2.77152,4.72377,7.21794,11.8881,1.37066,9.75116,-14.6036,-0.862064,0.778366,8.3338,3.0475,10.1387,-0.575365,3.73862,-5.08522,-4.97919,8.6928
-3153.79,0.845906,0.101023,5,31,0,3172.01,0.281873,-2.45281,0.220394,0.172118,-0.176971,-0.141191,0.727122,1.63751,0.472914,-0.586552,1.02892,-0.0920746,-1.37718,0.313473,0.738149,-2.44198,-0.220301,0.666355,-0.654091,-2.1071,-2.10517,-0.0263929,0.942686,0.17138,0.758869,-0.889773,-0.451883,0.179503,-2.87625,0.145903,0.764083,-0.199168,-0.442254,1.09032,-0.793899,0.590665,-0.022316,-11.9616,-3.56052,0.210614,-2.83323,-3.03918,0.383706,2.2855,-0.510853,-0.302753,-1.49293,0.415309,-0.320883,1.44842,0.259174,-1.09538,-0.825956,4.45841,-5.1547,4.54772,-2.26086,-2.71126,-0.398029,4.48963,0.301625,-1.87563,-3.81318,2.90033,0.288879,1.70313,0.952836,1.66067,3.79868,-0.747836,-1.11851,-1.49444,-0.195761,0.200015,51.0941,10.2944,-6.49508,4.49844,3.58889,1.20611,2.96683,3.43593,6.8053,-8.6059,10.0781,0.497844,-0.730337,3.71521,-1.59412,-8.50905,15.0979,3.28429,0.429923,-7.19576,2.75746,0.851758,0.165554,-2.90183,0.204543,3.69549,0.378575,-3.94948,-0.729557,4.44976,-0.770293,7.04545,-3.03767,4.49496,-0.34675,1.57157,8.28554
-3145.83,0.438001,0.117655,5,63,0,3163.91,0.122585,-1.66979,0.149862,-0.123395,-0.218101,0.073841,0.579487,0.919375,0.0827685,0.000786347,0.391298,-0.212995,-0.760532,0.310158,0.82433,-2.31595,0.0248765,0.844746,-0.352198,-0.631779,-2.24782,-0.257214,1.27737,0.579502,0.863333,-0.588323,-0.108404,1.43772,-2.54521,0.179699,0.709204,-0.29439,-0.0992053,0.957139,-0.79412,0.614062,-0.115749,7.64804,-0.359106,1.5196,3.14653,4.76451,2.82479,-1.80736,1.26022,2.78841,-0.693583,-1.22251,2.6658,-2.276,4.97076,-3.39591,-3.81002,3.77989,1.89026,2.74811,2.77725,-0.287881,-0.481505,4.75199,-0.0733265,0.467241,1.19763,3.97284,0.643563,0.78508,0.954936,-0.154934,2.84962,-0.445447,-2.36446,0.0131418,0.238703,4.83593,-46.2309,5.3623,-16.1364,-15.7306,0.228323,4.11131,8.45727,-5.0641,2.15905,4.1311,-3.41738,-18.0195,-1.29401,8.87077,7.92936,-4.63626,6.67586,-3.26371,-0.4134,1.46818,-2.83252,-7.45153,-1.00146,-4.0197,-3.26225,-3.09946,-3.61713,5.1785,2.08686,1.78861,-3.85742,-0.994954,-1.48157,2.29844,-10.9962,0.456628,-26.6557
-3153.98,0.938235,0.12908,5,31,0,3172.28,0.15133,-2.4946,-0.0675864,-0.101924,-0.385833,-0.327653,0.505851,1.42166,-0.135762,-0.379674,0.606116,-0.322757,-1.71652,-0.124236,0.616794,-2.4825,-0.070913,1.15305,-0.557443,-0.652563,-2.12129,0.698907,1.31132,0.88053,1.94492,-0.268496,0.131635,0.858788,-3.68291,0.426719,1.84686,-0.840038,-0.1451,0.991025,-0.871505,0.187294,0.110058,0.810754,-7.46912,1.76687,-3.22876,0.0332559,-3.61914,5.77638,0.317449,0.0632704,-1.54511,-0.0860443,-2.61224,-0.366616,-3.4553,1.68338,-0.340136,-0.321818,3.18642,-2.37894,2.9947,2.48774,0.296069,-0.685672,2.47889,-1.81022,0.607065,2.23727,-1.70797,0.21943,2.24093,0.328301,3.18453,2.64366,1.49832,-2.42235,3.01591,-6.83412,7.56756,-2.97246,-9.3974,2.52328,3.48467,1.60346,1.43771,2.14291,1.91798,0.0178427,2.98545,0.563127,-1.54487,-2.55683,-1.2592,-8.25727,-0.456457,0.321402,-2.56625,0.724769,-0.925477,2.83845,-7.50984,1.82354,6.23026,5.87748,1.60992,-2.31009,-6.40581,3.43603,3.541,-0.249979,1.7749,-3.05432,2.1093,-4.93939,4.59473
-3153.96,0.876402,0.11042,5,31,0,3180.44,0.486229,-2.46122,0.242249,-0.401011,-0.861066,-0.399124,0.190197,1.68821,-1.06313,-0.656009,0.38189,-0.53271,-1.67478,-0.0271865,0.332107,-2.52606,-0.229943,0.909928,0.0873138,-0.747677,-2.94633,0.165989,1.35333,0.769183,0.632854,-0.838466,-0.0689128,0.242496,-2.57118,-0.694919,0.0324235,-0.831261,-0.870383,0.491428,-1.14362,0.120881,0.0599331,-4.89171,2.70697,0.45837,-3.35145,2.29489,-3.65432,-1.29359,-0.373934,1.18771,1.71025,3.10909,-3.27919,3.30081,-5.28178,-0.185103,-0.0515905,0.31653,-0.267454,-0.0588128,3.70985,-4.38345,-4.11151,2.05711,-0.388746,3.08582,-1.57363,5.57754,2.53945,-5.09436,2.94505,2.09172,-0.440713,2.98922,-0.898713,-1.78946,2.93485,8.61876,94.3129,12.906,4.3335,1.56889,0.00757496,2.39774,0.541323,14.0554,-6.93882,-0.0399097,4.59468,1.34744,0.174693,5.91919,-0.578693,1.58263,7.48215,2.84522,5.01519,2.90167,-3.68801,0.506824,5.58252,8.47125,-3.29497,0.766488,6.86993,-5.29081,-5.40422,-1.14572,-1.1602,6.54524,-1.10868,10.701,2.75905,8.46367,24.3611
-3145.3,0.982069,0.153649,4,31,0,3163.57,0.246492,-2.16851,0.448897,-0.0362533,-0.148579,-0.57859,0.3851,0.840114,-0.0701866,-0.308235,0.643197,-0.280653,-1.33233,0.197327,0.906566,-2.26188,0.145198,0.900056,-0.560308,-1.20897,-1.98901,0.602686,0.923777,0.740995,1.06633,-0.453034,0.181178,1.33118,-2.27307,-0.478974,0.179803,-0.526545,-0.423614,0.420332,-0.815516,0.184191,0.0278998,-2.64902,3.19869,-4.57371,1.91315,-1.19969,1.26848,-0.236946,-2.71429,-3.47648,-1.36381,-1.17496,0.623115,-0.0992121,-0.218966,-1.60802,0.426326,1.0391,-4.7344,2.48742,-0.980455,4.96803,0.701662,-0.896487,-0.102454,0.41943,-0.825074,1.35652,-1.36614,0.563573,1.83871,0.513987,1.5798,-1.84314,0.70208,2.81574,5.67872,11.7377,-40.797,-3.20987,1.606,-0.475621,5.32593,-4.78635,-3.88833,-12.9018,1.26688,-4.14973,4.80992,-5.6509,-2.49461,2.4393,3.40301,-10.2344,9.62975,-2.72924,-3.27639,-5.1678,-1.71899,2.51374,-19.3672,0.683096,-1.29948,-1.61116,5.00684,3.86714,1.64022,-10.1095,-7.09026,2.18276,-1.08922,1.82386,-4.00213,1.79147,-17.2853
-3146.93,0.420961,0.137327,5,31,0,3168.48,0.202067,-2.43428,0.672032,-0.0179615,-0.981523,-0.188518,1.0959,1.81834,0.505092,-0.00775386,0.965924,-0.068749,-1.33554,0.527625,1.18551,-1.7751,-0.428415,0.422386,-0.0490976,-1.03326,-2.21284,-0.332059,0.641488,0.119557,0.54022,-0.452044,-0.22629,0.351866,-2.82358,-0.1317,0.800272,-0.531801,-0.229632,0.672666,-1.12058,0.351438,0.139775,8.78655,4.55002,-0.362298,-1.02387,1.27666,-2.04811,1.36883,-0.259099,3.65344,0.709282,-2.04092,4.56282,-2.30304,-1.56807,3.99462,6.46575,-3.63798,-1.8423,0.623052,1.64065,2.1865,4.9665,3.20282,1.44647,-2.08968,2.24907,-1.2946,0.363663,1.4214,0.323198,-0.632473,0.384801,2.56767,-3.48504,0.997273,3.26568,9.17821,-56.1841,8.75937,-2.7902,-6.67925,-8.54125,-2.07876,5.22177,2.11918,4.06583,-2.51173,1.1385,-4.34526,-3.13822,2.02701,1.21405,10.9013,-10.7326,0.665201,7.6206,-4.28928,-10.2186,-8.85388,-2.17114,-9.60648,-1.39288,8.51858,1.79974,-3.16332,-0.850607,-1.27376,0.301586,0.090292,1.08302,-3.39834,-7.97779,-3.11519,-15.0792
-3149.01,0.980871,0.123757,5,63,0,3171.45,-0.0647972,-2.74082,0.00931326,-0.112576,-0.315927,-0.938696,0.386677,1.50995,-0.44565,-0.657708,0.235542,-0.513626,-2.02066,-0.344035,1.09601,-1.43345,0.361868,0.933273,0.146262,-0.289584,-0.532845,0.560963,1.09505,0.936918,1.12907,0.128702,0.542592,0.935979,-3.33148,-0.310898,1.05119,-1.04575,-0.430794,0.62397,-1.18209,-0.276981,0.297366,-7.86889,-0.502642,-2.65304,2.21017,-3.13019,5.1013,0.898161,-3.88715,-0.848191,1.54183,2.43826,0.0375738,1.69219,0.548361,4.3309,-1.38205,-2.72218,1.24225,1.92371,6.46665,-2.22972,-1.08582,-4.84796,-1.40932,-2.38264,-3.72683,1.66259,1.24699,2.15798,1.57514,2.1576,-0.702902,-1.43511,-0.968156,3.22161,-1.10127,-2.10043,-18.4017,-1.65451,-5.39062,4.33356,4.19005,-2.45972,-0.696527,1.53308,-0.558249,-2.93802,-4.70807,1.18056,-1.1683,-4.40072,4.11521,-4.5586,-3.38728,-5.36472,-3.91767,-8.58271,4.22625,-2.28736,-10.1548,15.1995,2.00013,-3.69818,11.6283,-1.73235,-5.1937,0.44679,2.62516,-0.732421,2.24644,-2.71776,1.00685,-7.67121,9.78546
-3146.96,0.0430765,0.149286,4,15,0,3158.02,0.850917,-2.33568,0.31838,0.138742,-0.658158,-0.078389,-0.0326745,1.02177,-0.53005,-0.704858,0.391972,-0.630924,-1.18608,-0.0303859,1.06712,-2.15697,-0.959006,0.0745943,-0.771781,-1.84384,-2.29115,-0.503717,0.444259,-0.269258,0.54324,-1.39591,-0.685537,-0.13722,-1.38642,-0.516974,-0.093583,-0.709068,-0.646708,-0.20513,-0.745758,-0.386905,0.15284,3.19638,1.21962,-0.22567,0.563969,-0.257681,-3.76647,-1.19101,1.33335,-1.6216,0.328378,4.34757,2.57466,0.295591,4.26482,1.23326,-0.327917,-1.81183,-2.06255,-1.82532,-0.745667,1.19454,0.519153,1.50805,3.22912,-1.23859,0.142726,1.96473,-0.121082,-1.16261,-1.42202,-5.11281,0.648134,-0.724505,-0.0579066,1.20504,-0.139133,1.21874,-10.2584,5.38459,1.51926,10.9443,-0.152256,4.50212,-10.9398,-3.24148,-3.50189,-9.03176,0.0059881,-7.10421,3.181,0.659187,8.34978,2.14394,-4.65831,-0.509609,2.34162,-4.95379,2.01537,-0.969889,2.81675,-5.12577,3.67158,-6.85674,3.99477,-3.97122,2.93573,-0.148723,13.4692,-2.2326,-7.72227,-5.53885,4.73006,-13.3839,1.67819
-3148.28,0.304237,0.14257,6,63,0,3165.98,0.465306,-2.95283,0.472371,0.390071,-0.970507,-0.469116,0.619206,1.8614,0.243451,-0.491287,0.261467,-0.163791,-2.48938,-0.278622,1.23853,-1.81261,-0.47816,-0.0211769,-0.742736,-1.25941,-1.90035,-0.413326,0.35475,-0.179795,0.165228,-0.827288,-0.339091,0.0062335,-1.07874,-0.0178468,0.294907,-0.110608,-0.146856,0.192491,-0.344009,0.299247,0.0711998,2.39851,-1.48884,2.34108,6.73151,2.19254,4.02357,0.0900012,2.96966,1.59525,2.11787,1.91273,2.93601,-0.0191893,2.44341,-1.72355,-2.46869,2.65743,-1.43195,-2.65518,-1.27848,1.59024,0.12426,-4.83793,-0.891927,-2.17738,-2.70191,2.0481,0.251849,-1.80152,1.16958,2.20571,2.8455,3.00674,1.77162,0.338916,-1.26016,6.32959,23.6436,-0.0176216,0.0207759,8.04118,-0.906874,0.251212,0.0654036,0.909753,3.35301,0.0880735,-4.79921,3.21936,-3.60986,-3.67706,2.56767,-16.5155,15.5928,-10.0396,0.0850499,-2.8065,1.09084,-2.84106,-1.4028,-8.45953,-2.83194,5.42539,16.0735,-3.84012,12.6521,3.51315,13.8731,15.188,-11.5145,-12.4873,-23.694,34.7157,10.3968
